Ï,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
11264,11265,1763,IA-00015,NORA SPRINGS,50458,FLOYD,IA,66294,64694,1600,28000,26400,1600
11264,11265,1763,IA-00015,NORTH BUENA VISTA,52066,CLAYTON,IA,5557,5557,0,0,0,0
11264,11265,1763,IA-00015,NORTHWOOD,50459,WORTH,IA,10682,7062,3620,0,0,0
11264,11265,1763,IA-00015,NORWALK,50211,WARREN,IA,492871,338441,154430,301700,197200,104500
11264,11265,1763,IA-00015,NORWAY,52318,BENTON,IA,93932,54007,39925,35300,13900,21400
11264,11265,1763,IA-00015,OAKVILLE,52646,DES MOINES,IA,2080168,1625898,454270,798800,548000,193500
11264,11265,1763,IA-00015,OAKVILLE,52646,LOUISA,IA,12789956,10673225,2116731,7114900,5144900,1316000
11264,11265,1763,IA-00015,OAKVILLE,52654,HENRY,IA,47779,35504,12275,47800,35600,12200
11264,11265,1763,IA-00015,OELWEIN,50662,FAYETTE,IA,154726,137011,17715,25700,22100,3600
11264,11265,1763,IA-00015,OGDEN,50212,BOONE,IA,53051,38571,14480,31500,24300,7200
11264,11265,1763,IA-00015,OLIN,52320,JONES,IA,366996,280251,86745,248400,172300,76100
11264,11265,1763,IA-00015,ONSLOW,52321,JONES,IA,13403,13183,220,0,0,0
11264,11265,1763,IA-00015,ORIENT,50858,ADAIR,IA,9352,8352,1000,8700,7700,1000
11264,11265,1763,IA-00015,OSAGE,50461,MITCHELL,IA,69035,58485,10550,62800,52200,10600
11264,11265,1763,IA-00015,OSCEOLA,50213,CLARKE,IA,62612,61562,1050,47300,46200,1100
11264,11265,1763,IA-00015,OSKALOOSA,52577,MAHASKA,IA,325628,276003,49625,128800,117600,11200
11264,11265,1763,IA-00015,OSSIAN,52161,WINNESHIEK,IA,13340,13340,0,0,0,0
11264,11265,1763,IA-00015,OTTUMWA,52501,WAPELLO,IA,2741594,2106019,635575,1241600,927000,314600
11264,11265,1763,IA-00015,OXFORD JUNCTION,52323,JONES,IA,103899,83699,20200,86300,66100,20200
11264,11265,1763,IA-00015,PACIFIC JUNCTION,51561,MILLS,IA,10616,10616,0,0,0,0
11264,11265,1763,IA-00015,PALO,52324,LINN,IA,17095580,11461405,5634175,10337300,6278800,3262500
11264,11265,1763,IA-00015,PARKERSBURG,50665,BUTLER,IA,19985635,15137351,4848284,6939000,5859600,1042900
11264,11265,1763,IA-00015,PATON,50217,GREENE,IA,29275,29275,0,0,0,0
11264,11265,1763,IA-00015,PELLA,50219,MARION,IA,217916,187776,30140,78000,76200,1800
11264,11265,1763,IA-00015,PERRY,50220,DALLAS,IA,23871,20496,3375,7200,5900,1300
11264,11265,1763,IA-00015,PILOT MOUND,50223,BOONE,IA,31611,31611,0,0,0,0
11264,11265,1763,IA-00015,PLAINFIELD,50666,BREMER,IA,393645,284232,109413,323500,216200,107300
11264,11265,1763,IA-00015,PLAINFIELD,50666,BUTLER,IA,604081,469681,134400,0,0,0
11264,11265,1763,IA-00015,PLEASANT HILL,50327,POLK,IA,55809,38729,17080,41600,29000,12600
11264,11265,1763,IA-00015,PLEASANT VALLEY,52767,SCOTT,IA,269724,234574,35150,13700,13700,0
11264,11265,1763,IA-00015,PLEASANTVILLE,50225,MARION,IA,44053,39753,4300,25500,24700,800
11264,11265,1763,IA-00015,PLYMOUTH,50464,CERRO GORDO,IA,102786,65671,37115,70500,43700,26800
11264,11265,1763,IA-00015,PLYMOUTH,50464,WORTH,IA,78716,73626,5090,50800,45800,5000
11264,11265,1763,IA-00015,POLK CITY,50226,POLK,IA,72679,64429,8250,59900,59500,400
11264,11265,1763,IA-00015,POSTVILLE,52162,ALLAMAKEE,IA,1861,861,1000,1900,900,1000
11264,11265,1763,IA-00015,PRAIRIE CITY,50228,JASPER,IA,27462,19062,8400,0,0,0
11264,11265,1763,IA-00015,PRESCOTT,50859,ADAMS,IA,91002,74977,16025,13500,13100,400
11264,11265,1763,IA-00015,PROLE,50229,WARREN,IA,24436,19436,5000,23800,18800,5000
11264,11265,1763,IA-00015,PROTIVIN,52163,HOWARD,IA,15932,12892,3040,0,0,0
11264,11265,1763,IA-00015,QUASQUETON,52326,BUCHANAN,IA,47455,33355,14100,32500,18400,14100
11264,11265,1763,IA-00015,RADCLIFFE,50230,HAMILTON,IA,13087,11887,1200,0,0,0
11264,11265,1763,IA-00015,REASNOR,50232,JASPER,IA,38231,34481,3750,0,0,0
11264,11265,1763,IA-00015,RED OAK,51566,MONTGOMERY,IA,314935,272830,42105,195500,142400,13600
11264,11265,1763,IA-00015,REDOAK,51566,MONTGOMERY,IA,5290,4740,550,5300,4800,500
11264,11265,1763,IA-00015,RENWICK,50577,WRIGHT,IA,26038,20088,5950,0,0,0
11264,11265,1763,IA-00015,RICEVILLE,50466,HOWARD,IA,30978,20178,10800,0,0,0
11264,11265,1763,IA-00015,RICEVILLE,50466,MITCHELL,IA,3143,1993,1150,0,0,0
11264,11265,1763,IA-00015,RIDGEWAY,52165,WINNESHIEK,IA,58115,52435,5680,34700,29400,5300
11264,11265,1763,IA-00015,RIVERSIDE,52327,WASHINGTON,IA,67043,52668,14375,30900,16500,14400
11264,11265,1763,IA-00015,ROCHESTER,52772,CEDAR,IA,8587,7487,1100,8600,7500,1100
11264,11265,1763,IA-00015,ROCKFORD,50468,CERRO GORDO,IA,40049,31989,8060,37900,29900,8000
11264,11265,1763,IA-00015,ROCKFORD,50468,FLOYD,IA,113519,104554,8965,39400,35200,4200
11264,11265,1763,IA-00015,ROCKWELL,50469,CERRO GORDO,IA,64101,52421,11680,13400,10000,3400
11264,11265,1763,IA-00015,ROLAND,50236,STORY,IA,56318,36793,19525,11100,6300,4800
11264,11265,1763,IA-00015,RUDD,50471,MITCHELL,IA,27069,18899,8170,0,0,0
11264,11265,1763,IA-00015,RUNNELLS,50237,POLK,IA,53382,45022,8360,21100,19900,1200
11264,11265,1763,IA-00015,RUSSELL,50238,LUCAS,IA,45739,35139,10600,0,0,0
11264,11265,1763,IA-00015,SAINT ANSGAR,50472,MITCHELL,IA,62328,41226,21102,31300,19600,11700
11264,11265,1763,IA-00015,SAINT CHARLES,50240,MADISON,IA,54296,36056,18240,53700,35500,18200
11264,11265,1763,IA-00015,SAINT CHARLES,50240,WARREN,IA,12611,4411,8200,12700,4500,8200
11264,11265,1763,IA-00015,SCHLESWIG,51461,CRAWFORD,IA,45781,41606,4175,44100,39900,4200
11264,11265,1763,IA-00015,SCRANTON,51462,GREENE,IA,31335,23585,7750,15900,11600,4300
11264,11265,1763,IA-00015,SHEFFIELD,50475,FRANKLIN,IA,57522,36472,21050,34900,15200,19700
11264,11265,1763,IA-00015,SHELL ROCK,50670,BUTLER,IA,1423572,975649,447923,951200,613600,337600
11264,11265,1763,IA-00015,SHELLSBURG,52332,BENTON,IA,164128,86138,77990,82300,28900,53400
11264,11265,1763,IA-00015,SHELLSBURG,52332,LINN,IA,130329,80179,50150,162000,64100,40000
11264,11265,1763,IA-00015,SHENANDOAH,51601,PAGE,IA,229970,178010,51960,160300,123600,36700
11264,11265,1763,IA-00015,SHERRILL,52073,DUBUQUE,IA,24249,14739,9510,0,0,0
11264,11265,1763,IA-00015,SIDNEY,51652,FREMONT,IA,112421,92371,20050,109400,89400,20000
11264,11265,1763,IA-00015,SIGOURNEY,52591,KEOKUK,IA,34475,34475,0,31800,31800,0
11264,11265,1763,IA-00015,SILVER CITY,51571,MILLS,IA,232857,225857,7000,0,0,0
11264,11265,1763,IA-00015,SILVER CITY,51571,POTTAWATTAMIE,IA,14117,14117,0,0,0,0
11264,11265,1763,IA-00015,SOLON,52333,CEDAR,IA,73736,49586,24150,0,0,0
11264,11265,1763,IA-00015,SOLON,52333,JOHNSON,IA,132798,109298,23500,82400,69400,13000
11264,11265,1763,IA-00015,SPILLVILLE,52168,WINNESHIEK,IA,170127,122877,47250,80700,40700,40000
11264,11265,1763,IA-00015,SPRINGVILLE,52336,LINN,IA,4488,4488,0,3300,3300,0
11264,11265,1763,IA-00015,STACYVILLE,50476,MITCHELL,IA,10980,7630,3350,11000,7700,3300
11264,11265,1763,IA-00015,STANLEY,50671,BUCHANAN,IA,870823,676548,194275,443300,345600,97700
11264,11265,1763,IA-00015,STANTON,51573,MONTGOMERY,IA,55223,55223,0,55300,55300,0
11264,11265,1763,IA-00015,STATE CENTER,50247,MARSHALL,IA,27433,19458,7975,21100,13100,8000
11264,11265,1763,IA-00015,STRATFORD,50249,HAMILTON,IA,68506,47906,20600,25300,18800,6500
11264,11265,1763,IA-00015,STRAWBERRY POINT,52076,CLAYTON,IA,33155,32955,200,11800,11600,200
11264,11265,1763,IA-00015,STUART,50250,GUTHRIE,IA,17618,14418,3200,0,0,0
11264,11265,1763,IA-00015,SUMNER,50674,BREMER,IA,17641,12241,5400,0,0,0
11264,11265,1763,IA-00015,SWALEDALE,50477,CERRO GORDO,IA,14817,9167,5650,13800,8200,5600
11264,11265,1763,IA-00015,TAMA,52339,TAMA,IA,40578,40578,0,40300,40300,0
11264,11265,1763,IA-00015,THORNTON,50479,CERRO GORDO,IA,4811,1861,2950,4100,1100,3000
11264,11265,1763,IA-00015,THURMAN,51654,FREMONT,IA,3547,3547,0,0,0,0
11264,11265,1763,IA-00015,TIFFIN,52340,JOHNSON,IA,4570,4070,500,0,0,0
11264,11265,1763,IA-00015,TIPTON,52772,CEDAR,IA,1393620,1119720,273900,780000,540600,170200
11264,11265,1763,IA-00015,TOLEDO,52342,TAMA,IA,3098,3098,0,3100,3100,0
11264,11265,1763,IA-00015,TRACY,50256,MARION,IA,77981,52081,25900,62800,36900,25900
11264,11265,1763,IA-00015,TRAER,50675,TAMA,IA,199849,199299,550,167500,167500,0
11264,11265,1763,IA-00015,TRIPOLI,50676,BREMER,IA,21277,11502,9775,17500,7700,9800
11264,11265,1763,IA-00015,TRURO,50257,MADISON,IA,47114,39039,8075,8600,5300,3300
11264,11265,1763,IA-00015,URBANA,52345,BENTON,IA,65024,35649,29375,54200,25400,28800
11264,11265,1763,IA-00015,URBANDALE,50322,POLK,IA,47917,29767,18150,7800,4600,3200
11264,11265,1763,IA-00015,VAN HORNE,52346,BENTON,IA,13977,11777,2200,0,0,0
11264,11265,1763,IA-00015,VAN WERT,50262,DECATUR,IA,227783,198408,29375,58300,54800,3500
11264,11265,1763,IA-00015,VICTOR,52347,IOWA,IA,11164,8789,2375,7200,4800,2400
11264,11265,1763,IA-00015,VINTON,52349,BENTON,IA,4214680,3057643,1157037,2596000,1807600,631400
11264,11265,1763,IA-00015,VIOLA,52350,LINN,IA,127470,124720,2750,154600,124800,2700
11264,11265,1763,IA-00015,WADENA,52169,FAYETTE,IA,5361,4361,1000,5300,4300,1000
11264,11265,1763,IA-00015,WALFORD,52351,BENTON,IA,115578,91878,23700,23600,16100,7500
11264,11265,1763,IA-00015,WALKER,52352,LINN,IA,86119,66419,19700,78000,59400,18600
11264,11265,1763,IA-00015,WAPELLO,52653,LOUISA,IA,680983,539908,141075,351500,289200,62300
11264,11265,1763,IA-00015,WASHBURN,50702,BLACK HAWK,IA,185532,134052,51480,100000,61400,38600
11264,11265,1763,IA-00015,WASHINGTON,52353,WASHINGTON,IA,9390,9390,0,9400,9400,0
11264,11265,1763,IA-00015,WATERLOO,50701,BLACK HAWK,IA,4647944,3196876,1451068,2495700,1700000,795700
11264,11265,1763,IA-00015,WATERLOO,50702,BLACK HAWK,IA,2487853,1674196,813657,1248000,754200,457600
11264,11265,1763,IA-00015,WATERLOO,50703,BLACK HAWK,IA,4031112,2876164,1154948,2129600,1409600,623600
11264,11265,1763,IA-00015,WATERLOO,50707,BLACK HAWK,IA,45354,35954,9400,51500,33000,9400
11264,11265,1763,IA-00015,WATKINS,52354,BENTON,IA,12401,7781,4620,0,0,0
11264,11265,1763,IA-00015,WAUCOMA,52171,FAYETTE,IA,22979,18759,4220,2400,2300,100
11264,11265,1763,IA-00015,WAVERLY,50677,BREMER,IA,6720969,4749381,1971588,3668900,2342600,1198100
11264,11265,1763,IA-00015,WEBSTER CITY,50595,HAMILTON,IA,161457,140542,20915,105600,91800,13800
11264,11265,1763,IA-00015,WEST BRANCH,52358,CEDAR,IA,141553,107353,34200,52500,18300,34200
11264,11265,1763,IA-00015,WEST DES MOINES,50265,POLK,IA,224328,177183,47145,133800,98100,35700
11264,11265,1763,IA-00015,WEST DES MOINES,50266,DALLAS,IA,10800,10180,620,10000,9400,600
11264,11265,1763,IA-00015,WEST DES MOINES,50266,POLK,IA,24828,24828,0,24000,24000,0
11264,11265,1763,IA-00015,WEST LIBERTY,52776,MUSCATINE,IA,188462,123617,64845,0,0,0
11264,11265,1763,IA-00015,WEST UNION,52175,FAYETTE,IA,75447,57937,17510,112300,48100,16100
11264,11265,1763,IA-00015,WESTSIDE,51467,CRAWFORD,IA,36911,30986,5925,0,0,0
11264,11265,1763,IA-00015,WHAT CHEER,50268,KEOKUK,IA,5547,5547,0,0,0,0
11264,11265,1763,IA-00015,WHEATLAND,52777,CLINTON,IA,39517,27217,12300,26600,18800,7800
11264,11265,1763,IA-00015,WILLIAMS,50271,HAMILTON,IA,18402,7652,10750,5000,5000,0
11264,11265,1763,IA-00015,WILLIAMSBURG,52361,IOWA,IA,663,663,0,700,700,0
11264,11265,1763,IA-00015,WINDSOR HEIGHTS,50311,POLK,IA,43701,22241,21460,38100,16600,21500
11264,11265,1763,IA-00015,WINDSOR HEIGHTS,50322,POLK,IA,15412,14612,800,0,0,0
11264,11265,1763,IA-00015,WINTERSET,50273,MADISON,IA,109763,95713,14050,31800,31800,0
11264,11265,1763,IA-00015,WOODBURN,50275,CLARKE,IA,3319,2219,1100,3400,2300,1100
11264,11265,1763,IA-00015,WORTHINGTON,52078,DELAWARE,IA,7055,6505,550,0,0,0
11264,11265,1763,IA-00015,WORTHINGTON,52078,DUBUQUE,IA,42272,36047,6225,34100,27900,6200
11266,11267,1764,MS-00016,JACKSON,39204,HINDS,MS,5104,5104,0,5200,5200,0
11266,11267,1764,MS-00016,JACKSON,39206,HINDS,MS,620076,526761,93315,185700,144100,41600
11266,11267,1764,MS-00016,JACKSON,39209,HINDS,MS,37156,30406,6750,0,0,0
11266,11267,1764,MS-00016,JACKSON,39211,HINDS,MS,1715286,1366696,348590,661600,578300,83300
11266,11267,1764,MS-00016,JACKSON,39212,HINDS,MS,91331,77531,13800,0,0,0
11266,11267,1764,MS-00016,JACKSON,39213,HINDS,MS,6795,6795,0,3000,3000,0
11266,11267,1764,MS-00016,TOUGALOO,39174,HINDS,MS,12212,12212,0,0,0,0
11269,11270,,FL-00034,MALABAR,32950,BREVARD,FL,341046,271346,69700,240000,200000,40000
11269,11270,,FL-00034,PALM BAY,32908,BREVARD,FL,31456,26856,4600,0,0,0
11269,11270,,FL-00034,PALM BAY,32909,BREVARD,FL,458231,342731,115500,92100,44700,47400
11274,11275,,TX-00287,EDEN,76837,CONCHO,TX,143512,91523,51989,66800,46300,20500
11274,11275,,TX-00287,EDINBURG,78539,HIDALGO,TX,6108,6108,0,0,0,0
11274,11275,,TX-00287,MISSION,78573,HIDALGO,TX,18289,18289,0,0,0,0
11274,11275,,TX-00287,SAN ANGELO,76904,TOM GREEN,TX,77425,75225,2200,0,0,0
11279,11280,,MA-00016,PEABODY,01960,ESSEX,MA,246910,0,246910,146300,0,146300
11282,11283,,MS-00020,BENTONIA,39040,YAZOO,MS,13406,13406,0,13500,13500,0
11282,11283,,MS-00020,YAZOO CITY,39194,YAZOO,MS,196341,124816,71525,70500,40400,10400
11284,11285,,CA-00084,CORRALITOS,95076,SANTA CRUZ,CA,1018085,905685,112400,200000,200000,0
11284,11285,,CA-00084,LOS GATOS,95033,SANTA CRUZ,CA,803069,647379,155690,280000,200000,80000
11284,11285,,CA-00084,SAN JOSE,95129,SANTA CLARA,CA,404445,345145,59300,0,0,0
11284,11285,,CA-00084,WATSONVILLE,95076,SANTA CRUZ,CA,31123,31123,0,0,0,0
11286,11287,1766,IN-00019,AMO,46103,HENDRICKS,IN,6516,5966,550,0,0,0
11286,11287,1766,IN-00019,ANDERSON,46016,MADISON,IN,18833,18158,675,0,0,0
11286,11287,1766,IN-00019,BARGERSVILLE,46106,JOHNSON,IN,444757,362007,82750,197400,122800,40000
11286,11287,1766,IN-00019,BEECH GROVE,46107,MARION,IN,37694,22039,15655,8400,1500,6900
11286,11287,1766,IN-00019,BICKNELL,47512,KNOX,IN,83885,61285,22600,70100,47500,22600
11286,11287,1766,IN-00019,BLOOMFIELD,47424,GREENE,IN,128005,101480,26525,5500,5500,0
11286,11287,1766,IN-00019,BLOOMFIELD,47621,GREENE,IN,14175,0,14175,0,0,0
11286,11287,1766,IN-00019,BLOOMINGTON,47401,MONROE,IN,229599,161609,67990,200900,132900,68000
11286,11287,1766,IN-00019,BLOOMINGTON,47403,MONROE,IN,134252,117277,16975,107500,96300,11200
11286,11287,1766,IN-00019,BLOOMINGTON,47404,MONROE,IN,99965,79490,20475,48500,43200,5300
11286,11287,1766,IN-00019,BLOOMINGTON,47408,MONROE,IN,73580,73455,125,29300,29300,0
11286,11287,1766,IN-00019,BOWLING GREEN,47833,CLAY,IN,233381,170551,62830,184700,134400,50300
11286,11287,1766,IN-00019,BOWLING GREEN,47833,OWEN,IN,87690,56515,31175,55700,30500,25200
11286,11287,1766,IN-00019,BRAZIL,47834,CLAY,IN,578023,440683,137340,223000,191600,31400
11286,11287,1766,IN-00019,BRAZIL,47834,VIGO,IN,41965,25440,16525,0,0,0
11286,11287,1766,IN-00019,BROWNSBURG,46112,HENDRICKS,IN,60970,34225,26745,57400,30600,26800
11286,11287,1766,IN-00019,BUTLERVILLE,47223,JENNINGS,IN,49800,32625,17175,49000,31800,17200
11286,11287,1766,IN-00019,CARBON,47837,CLAY,IN,12284,7034,5250,0,0,0
11286,11287,1766,IN-00019,CENTERPOINT,47840,CLAY,IN,253566,234991,18575,250900,173600,15300
11286,11287,1766,IN-00019,CLAY CITY,47841,CLAY,IN,239168,163743,75425,88600,48600,40000
11286,11287,1766,IN-00019,CLIFFORD,47226,BARTHOLOMEW,IN,245864,164364,81500,228300,136800,60400
11286,11287,1766,IN-00019,CLINTON,47842,VERMILLION,IN,229716,195231,34485,122800,106100,16700
11286,11287,1766,IN-00019,CLINTON,47842,VIGO,IN,17825,17425,400,14000,14000,0
11286,11287,1766,IN-00019,COLUMBUS,47201,BARTHOLOMEW,IN,10065676,6448322,3617354,4567500,2515300,1972400
11286,11287,1766,IN-00019,COLUMBUS,47203,BARTHOLOMEW,IN,17294179,9972141,7322038,10270300,5507100,4238300
11286,11287,1766,IN-00019,CORY,47846,CLAY,IN,112033,94583,17450,140400,74200,17400
11286,11287,1766,IN-00019,CROTHERSVILLE,47229,JACKSON,IN,22310,21760,550,13000,13000,0
11286,11287,1766,IN-00019,DANA,47847,VERMILLION,IN,78655,54655,24000,74300,50300,24000
11286,11287,1766,IN-00019,DECATUR,46733,ADAMS,IN,22485,22485,0,21200,21200,0
11286,11287,1766,IN-00019,DECKER,47524,KNOX,IN,88004,65474,22530,0,0,0
11286,11287,1766,IN-00019,EDINBURGH,46124,BARTHOLOMEW,IN,99333,85458,13875,37000,23700,13300
11286,11287,1766,IN-00019,EDINBURGH,46124,JOHNSON,IN,1739915,935310,804605,763200,279300,446900
11286,11287,1766,IN-00019,EDINBURGH,46124,SHELBY,IN,255376,183176,72200,106400,87200,19200
11286,11287,1766,IN-00019,EDINBURGH,46182,SHELBY,IN,35003,26468,8535,33800,25300,8500
11286,11287,1766,IN-00019,EDWARDSPORT,47528,KNOX,IN,328443,208043,120400,241100,161100,80000
11286,11287,1766,IN-00019,ELIZABETHTOWN,47232,BARTHOLOMEW,IN,5995,4495,1500,0,0,0
11286,11287,1766,IN-00019,ELLETTSVILLE,47429,MONROE,IN,202908,163483,39425,105200,91000,14200
11286,11287,1766,IN-00019,ELNORA,47529,DAVIESS,IN,519448,433473,85975,293800,239700,19500
11286,11287,1766,IN-00019,FAIRBANKS,47849,SULLIVAN,IN,31286,31286,0,25500,25500,0
11286,11287,1766,IN-00019,FAIRMOUNT,46928,GRANT,IN,11890,11890,0,4000,4000,0
11286,11287,1766,IN-00019,FARMERSBURG,47850,SULLIVAN,IN,16748,12028,4720,14000,9900,4100
11286,11287,1766,IN-00019,FILLMORE,46128,PUTNAM,IN,19228,15528,3700,17200,13500,3700
11286,11287,1766,IN-00019,FLAT ROCK,47234,SHELBY,IN,1230048,828523,401525,642700,340100,217800
11286,11287,1766,IN-00019,FONTANET,47851,VIGO,IN,30034,29284,750,14000,13300,700
11286,11287,1766,IN-00019,FORTVILLE,46040,HANCOCK,IN,64429,59804,4625,36400,31700,4700
11286,11287,1766,IN-00019,FOUNTAIN CITY,47341,WAYNE,IN,6473,6473,0,4100,4100,0
11286,11287,1766,IN-00019,FOUNTAINTOWN,46130,SHELBY,IN,69398,58898,10500,68100,57600,10500
11286,11287,1766,IN-00019,FRANKLIN,46131,JOHNSON,IN,8278227,5769948,2508279,3930400,2463200,1218000
11286,11287,1766,IN-00019,FREETOWN,47235,JACKSON,IN,393081,337981,55100,89300,89300,0
11286,11287,1766,IN-00019,FRIENDSHIP,47021,RIPLEY,IN,13453,13453,0,0,0,0
11286,11287,1766,IN-00019,GOSPORT,47433,MONROE,IN,142239,112314,29925,18500,13000,5500
11286,11287,1766,IN-00019,GOSPORT,47433,MORGAN,IN,93388,60288,33100,42000,16500,25500
11286,11287,1766,IN-00019,GOSPORT,47433,OWEN,IN,746050,567790,178260,538500,349300,103500
11286,11287,1766,IN-00019,GREENCASTLE,46135,PUTNAM,IN,133372,115772,17600,82000,74600,7400
11286,11287,1766,IN-00019,GREENFIELD,46140,HANCOCK,IN,323448,241398,82050,98800,70800,28000
11286,11287,1766,IN-00019,GREENS FORK,47345,WAYNE,IN,172202,123502,48700,146100,106100,40000
11286,11287,1766,IN-00019,GREENSBURG,47240,DECATUR,IN,267401,199851,67550,163000,101200,61800
11286,11287,1766,IN-00019,GREENWOOD,46142,JOHNSON,IN,1923151,1282001,641150,897600,519000,378600
11286,11287,1766,IN-00019,GREENWOOD,46143,JOHNSON,IN,4472813,2875778,1597035,2399100,1343900,892000
11286,11287,1766,IN-00019,HARTSVILLE,47244,BARTHOLOMEW,IN,77809,54059,23750,75600,51800,23800
11286,11287,1766,IN-00019,HELMSBURG,47435,BROWN,IN,38900,27275,11625,35200,23600,11600
11286,11287,1766,IN-00019,HOPE,47246,BARTHOLOMEW,IN,614824,438274,176550,492800,307300,124900
11286,11287,1766,IN-00019,INDIANAPOLILS,46227,MARION,IN,33375,15900,17475,32000,14500,17500
11286,11287,1766,IN-00019,INDIANAPOLIS,46203,MARION,IN,13081,13081,0,0,0,0
11286,11287,1766,IN-00019,INDIANAPOLIS,46205,MARION,IN,26411,16686,9725,0,0,0
11286,11287,1766,IN-00019,INDIANAPOLIS,46208,MARION,IN,56617,39117,17500,36400,19400,17000
11286,11287,1766,IN-00019,INDIANAPOLIS,46217,MARION,IN,868180,600740,267440,317700,224400,93300
11286,11287,1766,IN-00019,INDIANAPOLIS,46218,MARION,IN,193619,149044,44575,22600,22000,600
11286,11287,1766,IN-00019,INDIANAPOLIS,46219,MARION,IN,32251,21901,10350,0,0,0
11286,11287,1766,IN-00019,INDIANAPOLIS,46220,MARION,IN,214030,189180,24850,162200,135800,21600
11286,11287,1766,IN-00019,INDIANAPOLIS,46221,MARION,IN,71721,58771,12950,55200,42900,12300
11286,11287,1766,IN-00019,INDIANAPOLIS,46226,MARION,IN,524772,413502,111270,262400,212800,49600
11286,11287,1766,IN-00019,INDIANAPOLIS,46227,MARION,IN,594400,428905,165495,175100,135300,39800
11286,11287,1766,IN-00019,INDIANAPOLIS,46228,MARION,IN,136765,93515,43250,62500,36300,26200
11286,11287,1766,IN-00019,INDIANAPOLIS,46234,HENDRICKS,IN,20750,16950,3800,14000,10200,3800
11286,11287,1766,IN-00019,INDIANAPOLIS,46234,MARION,IN,10235,4735,5500,0,0,0
11286,11287,1766,IN-00019,INDIANAPOLIS,46235,MARION,IN,434697,241737,192960,129700,65400,64300
11286,11287,1766,IN-00019,INDIANAPOLIS,46236,MARION,IN,100473,89128,11345,19000,18100,900
11286,11287,1766,IN-00019,INDIANAPOLIS,46237,MARION,IN,81457,32357,49100,56400,26700,29700
11286,11287,1766,IN-00019,INDIANAPOLIS,46250,MARION,IN,35177,30977,4200,10000,10000,0
11286,11287,1766,IN-00019,INDIANAPOLIS,46254,MARION,IN,37096,25446,11650,35200,23600,11600
11286,11287,1766,IN-00019,INDIANAPOLIS,46256,MARION,IN,104315,79740,24575,0,0,0
11286,11287,1766,IN-00019,INDIANAPOLIS,46259,MARION,IN,74543,63043,11500,0,0,0
11286,11287,1766,IN-00019,INDIANAPOLIS,46260,MARION,IN,77760,45910,31850,18200,7300,10900
11286,11287,1766,IN-00019,INDIANAPOLIS,46268,MARION,IN,43885,30135,13750,12800,12800,0
11286,11287,1766,IN-00019,INDIANAPOLIS,46278,MARION,IN,29982,24532,5450,0,0,0
11286,11287,1766,IN-00019,JASONVILLE,47438,GREENE,IN,242294,192194,50100,227000,149300,40000
11286,11287,1766,IN-00019,LAWRENCEBURG,47025,DEARBORN,IN,32415,28615,3800,26200,22400,3800
11286,11287,1766,IN-00019,LEWIS,47858,VIGO,IN,35028,29828,5200,14000,9000,5000
11286,11287,1766,IN-00019,LINTON,47441,GREENE,IN,114875,64175,50700,18700,18200,500
11286,11287,1766,IN-00019,LYONS,47443,GREENE,IN,153766,109616,44150,3300,3300,0
11286,11287,1766,IN-00019,MADISON,47250,JEFFERSON,IN,78762,57287,21475,0,0,0
11286,11287,1766,IN-00019,MARION,46952,GRANT,IN,14961,13586,1375,1400,0,1400
11286,11287,1766,IN-00019,MARION,46953,GRANT,IN,27363,27363,0,5000,5000,0
11286,11287,1766,IN-00019,MARTINSVILLE,46151,MONROE,IN,151382,124662,26720,194700,107200,26700
11286,11287,1766,IN-00019,MARTINSVILLE,46151,MORGAN,IN,17021176,10616575,6404601,9947200,5864700,3445300
11286,11287,1766,IN-00019,MC CORDSVILLE,46055,HANCOCK,IN,518771,418271,100500,107300,67300,40000
11286,11287,1766,IN-00019,MEDORA,47260,JACKSON,IN,693658,501058,192600,307300,222800,84500
11286,11287,1766,IN-00019,MIDDLETOWN,47356,HENRY,IN,33725,33725,0,6200,6200,0
11286,11287,1766,IN-00019,MILROY,46156,RUSH,IN,323051,183401,139650,63800,8600,55200
11286,11287,1766,IN-00019,MONROVIA,46157,MORGAN,IN,53615,44965,8650,50900,42200,8700
11286,11287,1766,IN-00019,MOORESVILLE,46158,MORGAN,IN,259465,189660,69805,147900,111200,36700
11286,11287,1766,IN-00019,MORGANTOWN,46160,BROWN,IN,172560,127860,44700,101800,57100,44700
11286,11287,1766,IN-00019,MORGANTOWN,46160,JOHNSON,IN,11870,11650,220,9700,9500,200
11286,11287,1766,IN-00019,MORGANTOWN,46160,MORGAN,IN,218453,167868,50585,9600,9600,0
11286,11287,1766,IN-00019,NASHVILLE,47448,BROWN,IN,1567040,978155,588885,449700,283900,140300
11286,11287,1766,IN-00019,NEW CASTLE,47362,HENRY,IN,7037,7037,0,3700,3700,0
11286,11287,1766,IN-00019,NEW WHITELAND,46184,JOHNSON,IN,28221,18721,9500,18000,9500,8500
11286,11287,1766,IN-00019,NEWBERRY,47449,GREENE,IN,145060,114660,30400,0,0,0
11286,11287,1766,IN-00019,NEWPORT,47966,VERMILLION,IN,29362,26932,2430,22700,20300,2400
